country,skill_sets,top_skills
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Business Analysis', 'Project Management', 'Program Management', 'Testing', 'Analytics', 'Financial Modeling', 'Strategy', 'Statistics', 'Quantitative Analytics', 'Business Strategy']}, {'\n  Tools & Technologies': ['Microsoft Office', 'C', 'Microsoft Project', 'MS Project', 'Matlab', 'Java']}, {'\n  Other Skills': ['Crystal Ball']}]","Analysis,SQL,Data Analysis"
"New York, New York",[{'\n  Tools & Technologies': []}],"Data Analysis,Consulting,R"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Data Analysis', 'Statistics', 'Shell Scripting']}, {'\n  Tools & Technologies': ['Python', 'Linux', 'Matlab']}, {'\n  Interpersonal Skills': ['Teaching']}, {'\n  Other Skills': ['Experimental Design']}]","Research Design,Quantitative Research,Data Analysis"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Statistics', 'Data Analysis', 'Program Evaluation']}, {'\n  Tools & Technologies': ['R', 'Stata', 'SQL', 'LaTeX']}, {'\n  Interpersonal Skills': ['Qualitative Research']}, {'\n  Other Skills': []}]","Economics,Public Finance,Labor Economics"
Greater New York City Area,"[{'\n  Industry Knowledge': ['Research', 'Statistical Modeling', 'Research Design', 'Survey Design', 'Quantitative Research', 'Quantitative Analytics', 'Sociology', 'Social Sciences', 'Grant Writing', 'Literature Reviews']}, {'\n  Tools & Technologies': ['SPSS', 'LaTeX', 'HTML']}, {'\n  Interpersonal Skills': ['University Teaching', 'Qualitative Research', 'Teaching']}, {'\n  Other Skills': ['Regression Analysis', 'Survey Research', 'Time Series Analysis', 'Sequence Analysis', 'Linear Models', 'Aeropress']}]","Data Analysis,Stata,R"
"San Francisco, California","[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}]",
,,
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Valuation', 'Data Analysis', 'Economics', 'Financial Analysis', 'Corporate Finance', 'Equities', 'Quantitative Analytics', 'Econometrics', 'Analysis', 'Mergers & Acquisitions', 'SEO', 'Trading', 'Statistical Modeling']}, {'\n  Tools & Technologies': ['VBA', 'Stata', 'R', 'SQL', 'SAS']}, {'\n  Other Skills': ['A/B testing']}]","Financial Modeling,Finance,Investment Banking"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Project Management', 'Requirements Analysis', 'Business Analysis', 'Statistical Data Analysis', 'Financial Accounting', 'Financial Reporting', 'Corporate Finance', 'Business Process Improvement', 'ERP', 'Business Intelligence', 'Data Analysis', 'Business Process']}, {'\n  Tools & Technologies': ['R', 'Python', 'Oracle E-Business Suite', 'Oracle', 'Oracle Applications', 'Google BigQuery', 'Microsoft Office', 'Microsoft Excel']}, {'\n  Interpersonal Skills': ['Leadership']}, {'\n  Other Skills': ['Time Series Analysis', 'EBS Implementation', 'Advanced Excel/Minitab/SPSS', 'Splunk']}]","Spark,Tableau,SQL"
United Kingdom,"[{'\n  Industry Knowledge': ['Analysis', 'Analytics', 'Risk Management', 'Banking', 'SAS programming', 'Financial Services', 'Data Analysis']}, {'\n  Tools & Technologies': ['SQL', 'Microsoft Excel']}, {'\n  Other Skills': ['Agility', 'Dog Training']}]","Credit Cards,Credit Risk,Business Analysis"
Israel,"[{'\n  Industry Knowledge': ['Analysis', 'Research', 'Analytical Skills', 'Mathematics', 'Risk Management', 'Financial Analysis']}, {'\n  Tools & Technologies': ['Microsoft Excel', 'Matlab', 'Microsoft Office', 'SPSS', 'SQL', 'Microsoft Word', 'Stata', 'SAS']}, {'\n  Interpersonal Skills': ['Teaching']}, {'\n  Languages': ['English']}, {'\n  Other Skills': ['Hebrew']}]","Statistics,Economics,Data Analysis"
"Menlo Park, California","[{'\n  Industry Knowledge': ['NLP', 'Research', 'Scientific Writing', 'Data Analysis', 'Neuroscience']}, {'\n  Tools & Technologies': ['SQL', 'Matlab', 'Hadoop', 'R', 'Adobe Illustrator']}, {'\n  Interpersonal Skills': ['Teaching', 'Public Speaking']}, {'\n  Other Skills': ['Data Science', 'Apache Spark', 'MapReduce', 'Neurophysiology']}]","Python,Machine Learning,Statistics"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Six Sigma', 'Statistics', 'Industrial Engineering', 'Optimization', 'Simulations', 'Mathematical Modeling', 'Data Mining', 'Project Management', 'Data Visualization', 'Value Stream Mapping', 'FMEA', 'Process Improvement', 'Program Management']}, {'\n  Tools & Technologies': ['Matlab', 'Python', 'R']}, {'\n  Interpersonal Skills': ['Management']}, {'\n  Other Skills': []}]","Analytics,Data Analysis,Operations Research"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Customer Insight', 'Statistics', 'Market Research', 'Data Warehousing', 'Data Mining', 'Statistical Modeling', 'Business Intelligence', 'Segmentation', 'SAS Programming', 'SAS programming']}, {'\n  Tools & Technologies': ['SQL', 'R', 'VBA']}, {'\n  Other Skills': ['Predictive Modeling', 'Predictive Analytics']}]","Analytics,SAS,Data Analysis"
"San Francisco, California","[{'\n  Industry Knowledge': ['Product Management', 'Competitive Analysis', 'Product Marketing', 'Big Data', 'Analysis', 'E-commerce', 'Mobile Devices', 'Marketing', 'Mobile Applications', 'Mergers & Acquisitions']}, {'\n  Tools & Technologies': ['Databases']}, {'\n  Interpersonal Skills': ['Strategic Partnerships']}, {'\n  Other Skills': ['Ska', 'Twisted', 'Blender', 'Pants', 'Show Jumping']}]","Analytics,Start-ups,Strategy"
,,
"Menlo Park, California","[{'\n  Industry Knowledge': ['Statistics', 'Numerical Analysis', 'Machine Learning', 'Physics', 'Data Mining', 'Statistical Data Analysis', 'Statistical Modeling', 'Scientific Writing', 'Shell Scripting']}, {'\n  Tools & Technologies': ['Python', 'C++', 'Fortran', 'Unix', 'MySQL', 'Java', 'C', 'Microsoft Excel']}, {'\n  Other Skills': ['Data Science', 'Parallel Computing', 'Particle Physics', 'ROOT', 'Scientific Programming', 'Bayesian statistics', 'Parallel Programming']}]","Data Analysis,LaTeX,Scientific Computing"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Data Analysis', 'Analysis', 'Statistics', 'Modeling', 'Stage', 'Data Mining', 'Water Quality', 'Musical Theatre', 'Technical Writing', 'Data Visualization', 'Sustainability', 'Ecology', 'Photography', 'Blogging', 'Environmental Consulting', 'Engineering', 'Proposal Writing', 'Budgets', 'Creative Writing', 'History']}, {'\n  Tools & Technologies': ['R', 'Photoshop', 'ArcGIS', 'SQL', 'T-SQL', 'Databases']}, {'\n  Interpersonal Skills': ['Management', 'Teaching', 'Public Speaking']}, {'\n  Other Skills': ['Costume Design', 'Multivariate Statistics', 'Pattern', 'Ecological Design', 'Microbial Ecology', 'pattern drafting']}]","Theatre,Environmental Awareness,Research"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Survey Design', 'Statistics', 'Data Analysis', 'Data Collection', 'Quantitative Research', 'Research Design', 'Analysis', 'Market Research']}, {'\n  Tools & Technologies': ['R', 'SPSS']}, {'\n  Interpersonal Skills': []}, {'\n  Other Skills': ['Survey Research', 'Survey Methodology', 'Survey Sampling', 'Logistic Regression']}]","Data Visualization,Statistical Modeling,SAS"
Israel,"[{'\n  Industry Knowledge': ['Computer Science', 'Data Mining', 'Object Oriented Design', 'Software Development', 'Software Engineering', 'Big Data', 'Artificial Intelligence', 'Software Design', 'OOP', 'Distributed Systems', 'Data Analysis', 'Object-Oriented Programming (OOP)', 'Statistics']}, {'\n  Tools & Technologies': ['Hadoop', 'Scala']}, {'\n  Other Skills': ['MapReduce', 'Data Science', 'Apache Spark']}]","Algorithms,Machine Learning,Python"
