title,island,locality,price,beds,size,link,date,ad_type
"Flat / Apartment in Plaça de Toros, Palma de Mallorca",Mallorca,Palma de Mallorca,179000,2,72,https://www.idealista.com/en/inmueble/90874583/,2020-10-01,sale
Flat / Apartment in Muro,Mallorca,Muro,136000,2,60,https://www.idealista.com/en/inmueble/90545288/,2020-10-01,sale
"Flat / Apartment in Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,172000,2,90,https://www.idealista.com/en/inmueble/87274757/,2020-10-01,sale
"Flat / Apartment in Xaloc, Puerto de Pollença",Mallorca,Puerto de Pollença,167000,3,120,https://www.idealista.com/en/inmueble/90390020/,2020-10-01,sale
"Duplex in calle d'En Gual, NN, Porto Cristo, Manacor",Mallorca,Manacor,120000,2,128,https://www.idealista.com/en/inmueble/88672389/,2020-10-01,sale
"Duplex in Arxiduc, Palma de Mallorca",Mallorca,Palma de Mallorca,173000,2,63,https://www.idealista.com/en/inmueble/88466600/,2020-10-01,sale
"Flat / Apartment in Can Pastilla, Palma de Mallorca",Mallorca,Palma de Mallorca,159000,2,63,https://www.idealista.com/en/inmueble/91124767/,2020-10-01,sale
"Flat / Apartment in Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,119000,2,59,https://www.idealista.com/en/inmueble/91121822/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,195000,3,124,https://www.idealista.com/en/inmueble/91097903/,2020-10-01,sale
"Flat / Apartment in MALLORCA, Campos",Mallorca,Campos,139000,2,80,https://www.idealista.com/en/inmueble/91086197/,2020-10-01,sale
"Flat / Apartment in Sa Torre, Llucmajor",Mallorca,Llucmajor,178500,2,88,https://www.idealista.com/en/inmueble/90892840/,2020-10-01,sale
"Penthouse in Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,147000,3,124,https://www.idealista.com/en/inmueble/90864987/,2020-10-01,sale
"Penthouse in Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,195000,2,63,https://www.idealista.com/en/inmueble/90879754/,2020-10-01,sale
Flat / Apartment in Porreres,Mallorca,Porreres,193000,3,120,https://www.idealista.com/en/inmueble/90756376/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,198000,4,115,https://www.idealista.com/en/inmueble/90737602/,2020-10-01,sale
"Flat / Apartment in avenida LAS PALMERAS, NN, Ses Palmeres, Llucmajor",Mallorca,Llucmajor,177000,2,75,https://www.idealista.com/en/inmueble/87123981/,2020-10-01,sale
"Flat / Apartment in Sa Torre, Llucmajor",Mallorca,Llucmajor,185000,3,90,https://www.idealista.com/en/inmueble/90547878/,2020-10-01,sale
"Flat / Apartment in Cas Capiscol, Palma de Mallorca",Mallorca,Palma de Mallorca,169000,4,85,https://www.idealista.com/en/inmueble/90255971/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,199000,3,82,https://www.idealista.com/en/inmueble/90142579/,2020-10-01,sale
"Flat / Apartment in La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,128700,3,79,https://www.idealista.com/en/inmueble/89929186/,2020-10-01,sale
Penthouse in Campos,Mallorca,Campos,166000,3,100,https://www.idealista.com/en/inmueble/89840871/,2020-10-01,sale
"Penthouse in Ciutat d'Alcúdia, Alcúdia",Mallorca,Alcúdia,185000,3,98,https://www.idealista.com/en/inmueble/89823618/,2020-10-01,sale
"Flat / Apartment in Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,185000,3,157,https://www.idealista.com/en/inmueble/89789163/,2020-10-01,sale
Duplex in Villafranca de Bonany,Mallorca,Villafranca de Bonany,152000,2,90,https://www.idealista.com/en/inmueble/31833700/,2020-10-01,sale
"Flat / Apartment in Jose de diego, Son Gotleu, Palma de Mallorca",Mallorca,Palma de Mallorca,190000,3,90,https://www.idealista.com/en/inmueble/89352957/,2020-10-01,sale
"Flat / Apartment in Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,189000,2,83,https://www.idealista.com/en/inmueble/82170102/,2020-10-01,sale
"Flat / Apartment in Son Amonda - Reis Catòlics, Inca",Mallorca,Inca,184000,2,70,https://www.idealista.com/en/inmueble/84253030/,2020-10-01,sale
"Flat / Apartment in Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,150000,3,95,https://www.idealista.com/en/inmueble/91088037/,2020-10-01,sale
"Flat / Apartment in Cala Ferrera - Cala Serena, Felanitx",Mallorca,Felanitx,140000,2,70,https://www.idealista.com/en/inmueble/90847933/,2020-10-01,sale
"Flat / Apartment in Orellana, Can Picafort, Santa Margalida",Mallorca,Santa Margalida,190000,3,85,https://www.idealista.com/en/inmueble/90772350/,2020-10-01,sale
"Flat / Apartment in calle Henri Dunant, Plaça de Toros, Palma de Mallorca",Mallorca,Palma de Mallorca,199000,2,104,https://www.idealista.com/en/inmueble/90675215/,2020-10-01,sale
"Flat / Apartment in via mallorca, 36, Cala Ratjada",Mallorca,Cala Ratjada,168000,2,85,https://www.idealista.com/en/inmueble/90537441/,2020-10-01,sale
"Flat / Apartment in Jacinto guerrero, NN, Son Oliva, Palma de Mallorca",Mallorca,Palma de Mallorca,145000,3,82,https://www.idealista.com/en/inmueble/90272136/,2020-10-01,sale
"Penthouse in calle principe, 4, Manacor Centro, Manacor",Mallorca,Manacor,85000,2,86,https://www.idealista.com/en/inmueble/90100246/,2020-10-01,sale
"Flat / Apartment in calle de la Porta de Santa Margalida, Sa Indiotería - Son Castelló, Palma de Mallorca",Mallorca,Palma de Mallorca,139000,3,90,https://www.idealista.com/en/inmueble/90099127/,2020-10-01,sale
"Flat / Apartment in Torre den bibiloni, 25, Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,117500,2,86,https://www.idealista.com/en/inmueble/90095826/,2020-10-01,sale
"Flat / Apartment in Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,157500,3,82,https://www.idealista.com/en/inmueble/88249777/,2020-10-01,sale
"Flat / Apartment in homs, 11, Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,164000,3,86,https://www.idealista.com/en/inmueble/89876643/,2020-10-01,sale
"Flat / Apartment in calle Mare de Déu de Montserrat, Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,159000,3,90,https://www.idealista.com/en/inmueble/88967962/,2020-10-01,sale
"Flat / Apartment in Isidoro Antillon, 88, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,159900,3,70,https://www.idealista.com/en/inmueble/88578828/,2020-10-01,sale
"Flat / Apartment in joan pons y marques, El Forti, Palma de Mallorca",Mallorca,Palma de Mallorca,197000,2,90,https://www.idealista.com/en/inmueble/88235449/,2020-10-01,sale
"Flat / Apartment in Gran Via de Colom, Inca",Mallorca,Inca,167000,3,110,https://www.idealista.com/en/inmueble/84237238/,2020-10-01,sale
"Flat / Apartment in Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcúdia,170000,4,115,https://www.idealista.com/en/inmueble/82794990/,2020-10-01,sale
"Flat / Apartment in plaza Fèlix Rodríguez de la Fuente, Son Cladera - Son Fuster, Palma de Mallorca",Mallorca,Palma de Mallorca,98000,2,64,https://www.idealista.com/en/inmueble/90951639/,2020-10-01,sale
"Flat / Apartment in Cap Roig, Puerto de Pollença",Mallorca,Puerto de Pollença,190000,2,57,https://www.idealista.com/en/inmueble/90942262/,2020-10-01,sale
"Flat / Apartment in Binicanella, Cala Millor",Mallorca,Cala Millor,139000,2,94,https://www.idealista.com/en/inmueble/90917140/,2020-10-01,sale
"Penthouse in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,170000,3,90,https://www.idealista.com/en/inmueble/90916481/,2020-10-01,sale
"Duplex in calle del Mostassaf, Sineu",Mallorca,Sineu,182000,3,114,https://www.idealista.com/en/inmueble/90100883/,2020-10-01,sale
"Flat / Apartment in RAMON DESBRULL, Son Amonda - Reis Catòlics, Inca",Mallorca,Inca,169000,3,100,https://www.idealista.com/en/inmueble/90701563/,2020-10-01,sale
"Flat / Apartment in avenida Reyes Catolicos, Gran Via de Colom, Inca",Mallorca,Inca,160000,2,75,https://www.idealista.com/en/inmueble/90628462/,2020-10-01,sale
"Flat / Apartment in calle del General Riera, Cas Capiscol, Palma de Mallorca",Mallorca,Palma de Mallorca,170000,3,85,https://www.idealista.com/en/inmueble/90492304/,2020-10-01,sale
"Flat / Apartment in carretera de Manacor, La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,159000,2,86,https://www.idealista.com/en/inmueble/90480243/,2020-10-01,sale
"Flat / Apartment in avenida general luque, Gran Via de Colom, Inca",Mallorca,Inca,174000,3,125,https://www.idealista.com/en/inmueble/90335813/,2020-10-01,sale
"Flat / Apartment in La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,200000,3,110,https://www.idealista.com/en/inmueble/90325265/,2020-10-01,sale
"Flat / Apartment in guillem vives, Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,184000,2,80,https://www.idealista.com/en/inmueble/90253157/,2020-10-01,sale
"Flat / Apartment in calle Santa Florentina, Son Gotleu, Palma de Mallorca",Mallorca,Palma de Mallorca,127000,3,99,https://www.idealista.com/en/inmueble/90100884/,2020-10-01,sale
"Flat / Apartment in Cas Capiscol, Palma de Mallorca",Mallorca,Palma de Mallorca,165000,2,72,https://www.idealista.com/en/inmueble/90034712/,2020-10-01,sale
"Flat / Apartment in calle Miquel Bisellach, Son Amonda - Reis Catòlics, Inca",Mallorca,Inca,180000,3,87,https://www.idealista.com/en/inmueble/89939713/,2020-10-01,sale
"Duplex in Eusebio Estada, Sa Indiotería - Son Castelló, Palma de Mallorca",Mallorca,Palma de Mallorca,173000,2,75,https://www.idealista.com/en/inmueble/89923559/,2020-10-01,sale
"Flat / Apartment in Marina, Colonia de Sant Jordi",Mallorca,Colonia de Sant Jordi,199000,3,79,https://www.idealista.com/en/inmueble/89922419/,2020-10-01,sale
"Flat / Apartment in calle de Francesc Julià, Son Gotleu, Palma de Mallorca",Mallorca,Palma de Mallorca,84500,3,85,https://www.idealista.com/en/inmueble/89445621/,2020-10-01,sale
"Flat / Apartment in Carrer Reina Violant, Hostalets - Son Fortesa Sud, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,2,80,https://www.idealista.com/en/inmueble/89628013/,2020-10-01,sale
"Flat / Apartment in plaza de Libertad, Gran Via de Colom, Inca",Mallorca,Inca,195000,3,110,https://www.idealista.com/en/inmueble/39659484/,2020-10-01,sale
"Flat / Apartment in Berga, 8, S'Arenal, Llucmajor",Mallorca,Llucmajor,200000,3,119,https://www.idealista.com/en/inmueble/84135471/,2020-10-01,sale
"Flat / Apartment in Plaza, 1, Petra",Mallorca,Petra,195000,3,100,https://www.idealista.com/en/inmueble/91027216/,2020-10-01,sale
"Flat / Apartment in Son Ferrer, Calvià",Mallorca,Calvià,180000,2,65,https://www.idealista.com/en/inmueble/90872737/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,139000,4,120,https://www.idealista.com/en/inmueble/90844576/,2020-10-01,sale
"Flat / Apartment in isidoro antillon, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,170000,3,75,https://www.idealista.com/en/inmueble/90827554/,2020-10-01,sale
"Penthouse in Son Ferrer, Calvià",Mallorca,Calvià,198000,2,70,https://www.idealista.com/en/inmueble/87586468/,2020-10-01,sale
"Flat / Apartment in calle DE MALLORCA, Campos",Mallorca,Campos,147000,3,100,https://www.idealista.com/en/inmueble/90677781/,2020-10-01,sale
"Flat / Apartment in Caballero d'Asphelt, Hostalets - Son Fortesa Sud, Palma de Mallorca",Mallorca,Palma de Mallorca,198000,3,87,https://www.idealista.com/en/inmueble/90664775/,2020-10-01,sale
"Flat / Apartment in calle del Cap Blanc, Son Roca - Son Ximelis - Son Anglada, Palma de Mallorca",Mallorca,Palma de Mallorca,140000,3,80,https://www.idealista.com/en/inmueble/90322579/,2020-10-01,sale
"Flat / Apartment in Garita, La Bonanova - Porto Pi, Palma de Mallorca",Mallorca,Palma de Mallorca,170000,2,70,https://www.idealista.com/en/inmueble/87919480/,2020-10-01,sale
"Flat / Apartment in avenida PERE MAS I REUS, Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcúdia,180000,2,79,https://www.idealista.com/en/inmueble/89904173/,2020-10-01,sale
"Flat / Apartment in calle Aragón, El Vivero, Palma de Mallorca",Mallorca,Palma de Mallorca,199000,3,105,https://www.idealista.com/en/inmueble/88032055/,2020-10-01,sale
"Flat / Apartment in Son Roca - Son Ximelis - Son Anglada, Palma de Mallorca",Mallorca,Palma de Mallorca,125000,3,90,https://www.idealista.com/en/inmueble/85901832/,2020-10-01,sale
"Flat / Apartment in Gran Via de Colom, Inca",Mallorca,Inca,169000,3,96,https://www.idealista.com/en/inmueble/91119682/,2020-10-01,sale
"Flat / Apartment in Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,190000,3,61,https://www.idealista.com/en/inmueble/90915940/,2020-10-01,sale
"Flat / Apartment in Son Oliva, Palma de Mallorca",Mallorca,Palma de Mallorca,144500,2,75,https://www.idealista.com/en/inmueble/90675720/,2020-10-01,sale
"Flat / Apartment in calle Puig de Massanella, 58, Cristo Rey - Parque Europa, Inca",Mallorca,Inca,165000,2,75,https://www.idealista.com/en/inmueble/90647248/,2020-10-01,sale
"Flat / Apartment in Berga, S'Arenal, Llucmajor",Mallorca,Llucmajor,173000,4,155,https://www.idealista.com/en/inmueble/90590936/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,155000,3,102,https://www.idealista.com/en/inmueble/90560028/,2020-10-01,sale
"Flat / Apartment in Centro, Inca",Mallorca,Inca,190000,3,95,https://www.idealista.com/en/inmueble/90423789/,2020-10-01,sale
"Flat / Apartment in calle d'Eusebi Estada, 97, Plaça de Toros, Palma de Mallorca",Mallorca,Palma de Mallorca,185000,3,83,https://www.idealista.com/en/inmueble/87137191/,2020-10-01,sale
"Flat / Apartment in calle del Llac Enol, 1, Son Rapinya - Los Almendros, Palma de Mallorca",Mallorca,Palma de Mallorca,195000,3,82,https://www.idealista.com/en/inmueble/38123459/,2020-10-01,sale
"Flat / Apartment in avenida san fernando, Son Dameto, Palma de Mallorca",Mallorca,Palma de Mallorca,191000,4,115,https://www.idealista.com/en/inmueble/86957128/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,162000,3,73,https://www.idealista.com/en/inmueble/90772996/,2020-10-01,sale
"Penthouse in Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,138000,3,127,https://www.idealista.com/en/inmueble/90606359/,2020-10-01,sale
"Flat / Apartment in Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,199000,3,104,https://www.idealista.com/en/inmueble/90488781/,2020-10-01,sale
"Penthouse in S'Arenal, Llucmajor",Mallorca,Llucmajor,175000,3,108,https://www.idealista.com/en/inmueble/90398929/,2020-10-01,sale
Flat / Apartment in Santa Margalida,Mallorca,Santa Margalida,130000,2,85,https://www.idealista.com/en/inmueble/90393559/,2020-10-01,sale
"Flat / Apartment in Marqués de la Fontsanta, Palma de Mallorca",Mallorca,Palma de Mallorca,190000,3,94,https://www.idealista.com/en/inmueble/89861334/,2020-10-01,sale
"Flat / Apartment in Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,179000,2,75,https://www.idealista.com/en/inmueble/88450297/,2020-10-01,sale
"Flat / Apartment in Porto Cristo, Manacor",Mallorca,Manacor,148500,3,160,https://www.idealista.com/en/inmueble/87423266/,2020-10-01,sale
"Flat / Apartment in Manacor Centro, Manacor",Mallorca,Manacor,154500,3,105,https://www.idealista.com/en/inmueble/86573619/,2020-10-01,sale
"Flat / Apartment in Manacor Centro, Manacor",Mallorca,Manacor,164000,4,137,https://www.idealista.com/en/inmueble/86573847/,2020-10-01,sale
"Flat / Apartment in Manacor Centro, Manacor",Mallorca,Manacor,126000,3,150,https://www.idealista.com/en/inmueble/86426334/,2020-10-01,sale
"Flat / Apartment in Cala Pi-Vallgornera, Llucmajor",Mallorca,Llucmajor,199000,2,80,https://www.idealista.com/en/inmueble/40253229/,2020-10-01,sale
"Flat / Apartment in Blanquer, Inca",Mallorca,Inca,130000,2,85,https://www.idealista.com/en/inmueble/91190251/,2020-10-01,sale
"Flat / Apartment in calle del Cap Blanc, Son Roca - Son Ximelis - Son Anglada, Palma de Mallorca",Mallorca,Palma de Mallorca,140000,3,73,https://www.idealista.com/en/inmueble/91030704/,2020-10-01,sale
"Flat / Apartment in Son Ferrer, Calvià",Mallorca,Calvià,192000,3,85,https://www.idealista.com/en/inmueble/90483307/,2020-10-01,sale
"Flat / Apartment in Son Amonda - Reis Catòlics, Inca",Mallorca,Inca,119900,4,140,https://www.idealista.com/en/inmueble/90457258/,2020-10-01,sale
"Penthouse in Blanquer, Inca",Mallorca,Inca,175000,2,180,https://www.idealista.com/en/inmueble/90309756/,2020-10-01,sale
"Flat / Apartment in calle del Regal, Son Canals - Can Capes, Palma de Mallorca",Mallorca,Palma de Mallorca,195000,3,100,https://www.idealista.com/en/inmueble/90214505/,2020-10-01,sale
"Flat / Apartment in La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,140000,3,98,https://www.idealista.com/en/inmueble/90140952/,2020-10-01,sale
"Flat / Apartment in Porto Cristo, Manacor",Mallorca,Manacor,189000,4,120,https://www.idealista.com/en/inmueble/90115620/,2020-10-01,sale
"Flat / Apartment in calle de Francesc Pi i Margall, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,172000,4,93,https://www.idealista.com/en/inmueble/89015877/,2020-10-01,sale
"Flat / Apartment in calle del General Weyler, Cristo Rey - Parque Europa, Inca",Mallorca,Inca,180000,3,150,https://www.idealista.com/en/inmueble/88712731/,2020-10-01,sale
"Flat / Apartment in Portocolom, Felanitx",Mallorca,Felanitx,169000,2,65,https://www.idealista.com/en/inmueble/89836382/,2020-10-01,sale
"Flat / Apartment in calle de Son Poca Palla, Capdepera",Mallorca,Capdepera,170000,3,95,https://www.idealista.com/en/inmueble/88943964/,2020-10-01,sale
"Flat / Apartment in calle de Sa Teulera, Capdepera",Mallorca,Capdepera,195000,3,118,https://www.idealista.com/en/inmueble/88756468/,2020-10-01,sale
"Flat / Apartment in Can Rayo, Gran Via de Colom, Inca",Mallorca,Inca,135000,2,60,https://www.idealista.com/en/inmueble/36884383/,2020-10-01,sale
Flat / Apartment in Montuiri,Mallorca,Montuiri,175000,2,123,https://www.idealista.com/en/inmueble/38922637/,2020-10-01,sale
Penthouse in Santa Margalida,Mallorca,Santa Margalida,134400,3,105,https://www.idealista.com/en/inmueble/40256880/,2020-10-01,sale
"Flat / Apartment in calle de Cotlliure, 19, Camp Redo, Palma de Mallorca",Mallorca,Palma de Mallorca,100000,2,50,https://www.idealista.com/en/inmueble/90909979/,2020-10-01,sale
"Flat / Apartment in Cas Capiscol, Palma de Mallorca",Mallorca,Palma de Mallorca,184900,3,74,https://www.idealista.com/en/inmueble/90427856/,2020-10-01,sale
"Flat / Apartment in calle de ses monges, Porto Cristo, Manacor",Mallorca,Manacor,162750,3,129,https://www.idealista.com/en/inmueble/90559088/,2020-10-01,sale
"Penthouse in Sa Torre, Manacor Centro, Manacor",Mallorca,Manacor,139500,3,141,https://www.idealista.com/en/inmueble/89731588/,2020-10-01,sale
"Flat / Apartment in Passatge de Cala Murta, El Vivero, Palma de Mallorca",Mallorca,Palma de Mallorca,149000,3,84,https://www.idealista.com/en/inmueble/89003767/,2020-10-01,sale
"Flat / Apartment in Gabriel Cabronell, Son Gotleu, Palma de Mallorca",Mallorca,Palma de Mallorca,137200,3,79,https://www.idealista.com/en/inmueble/88651232/,2020-10-01,sale
"Penthouse in calle Manacor, Campos",Mallorca,Campos,179000,3,110,https://www.idealista.com/en/inmueble/88521734/,2020-10-01,sale
"Flat / Apartment in Cristo Rey - Parque Europa, Inca",Mallorca,Inca,167000,3,114,https://www.idealista.com/en/inmueble/88369564/,2020-10-01,sale
"Flat / Apartment in paseo s'estacio, 10, Manacor Centro, Manacor",Mallorca,Manacor,170000,2,77,https://www.idealista.com/en/inmueble/91070051/,2020-10-01,sale
Flat / Apartment in Campos,Mallorca,Campos,189000,2,110,https://www.idealista.com/en/inmueble/91040433/,2020-10-01,sale
"Flat / Apartment in Andratx Pueblo, Andratx",Mallorca,Andratx,175000,2,84,https://www.idealista.com/en/inmueble/91021051/,2020-10-01,sale
"Flat / Apartment in Porto Cristo, Manacor",Mallorca,Manacor,175000,3,95,https://www.idealista.com/en/inmueble/90867423/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,187000,4,94,https://www.idealista.com/en/inmueble/90762862/,2020-10-01,sale
"Flat / Apartment in Son Ferrer, Calvià",Mallorca,Calvià,175000,2,65,https://www.idealista.com/en/inmueble/90712305/,2020-10-01,sale
"Flat / Apartment in Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,184000,2,72,https://www.idealista.com/en/inmueble/90181346/,2020-10-01,sale
"Penthouse in Santa Ponça, Calvià",Mallorca,Calvià,144800,2,43,https://www.idealista.com/en/inmueble/90048487/,2020-10-01,sale
"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvià,192500,2,55,https://www.idealista.com/en/inmueble/89778141/,2020-10-01,sale
"Penthouse in Figera, Son Serra - La Vileta - Son Pereto, Palma de Mallorca",Mallorca,Palma de Mallorca,150000,3,77,https://www.idealista.com/en/inmueble/89614512/,2020-10-01,sale
"Flat / Apartment in Magaluf, Calvià",Mallorca,Calvià,157000,2,56,https://www.idealista.com/en/inmueble/88698273/,2020-10-01,sale
"Flat / Apartment in calle Cabana, Sa Cabana - Can Carbonell - Ses Cases Noves, Marratxi",Mallorca,Marratxi,198000,2,80,https://www.idealista.com/en/inmueble/88243351/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,199000,3,95,https://www.idealista.com/en/inmueble/36548207/,2020-10-01,sale
Flat / Apartment in Sa Ràpita,Mallorca,Sa Ràpita,197000,2,70,https://www.idealista.com/en/inmueble/91034557/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,189000,3,115,https://www.idealista.com/en/inmueble/91034398/,2020-10-01,sale
"Flat / Apartment in El Vivero, Palma de Mallorca",Mallorca,Palma de Mallorca,197000,3,105,https://www.idealista.com/en/inmueble/90985955/,2020-10-01,sale
"Duplex in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,196000,4,125,https://www.idealista.com/en/inmueble/90971651/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,149000,2,87,https://www.idealista.com/en/inmueble/90946191/,2020-10-01,sale
"Flat / Apartment in Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,197000,2,54,https://www.idealista.com/en/inmueble/88718170/,2020-10-01,sale
"Penthouse in Son Canals - Can Capes, Palma de Mallorca",Mallorca,Palma de Mallorca,169000,3,90,https://www.idealista.com/en/inmueble/89354169/,2020-10-01,sale
"Flat / Apartment in Blanquer, Inca",Mallorca,Inca,175000,3,116,https://www.idealista.com/en/inmueble/90776418/,2020-10-01,sale
"Flat / Apartment in Son Oliva, Palma de Mallorca",Mallorca,Palma de Mallorca,176000,3,89,https://www.idealista.com/en/inmueble/88795664/,2020-10-01,sale
"Penthouse in carretera de Manacor, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,126000,2,72,https://www.idealista.com/en/inmueble/89437043/,2020-10-01,sale
"Flat / Apartment in Son Ferrer, Calvià",Mallorca,Calvià,165000,2,60,https://www.idealista.com/en/inmueble/88590418/,2020-10-01,sale
"Duplex in calle de Santa Bàrbara, 82, Villafranca de Bonany",Mallorca,Villafranca de Bonany,165000,2,99,https://www.idealista.com/en/inmueble/88231979/,2020-10-01,sale
"Flat / Apartment in Son Cladera - Son Fuster, Palma de Mallorca",Mallorca,Palma de Mallorca,119000,2,65,https://www.idealista.com/en/inmueble/87480255/,2020-10-01,sale
"Flat / Apartment in Sant Agustí, Palma de Mallorca",Mallorca,Palma de Mallorca,199000,2,65,https://www.idealista.com/en/inmueble/40403888/,2020-10-01,sale
"Flat / Apartment in Rafal Nou - Estadi Balear - Son Malferit, Palma de Mallorca",Mallorca,Palma de Mallorca,129000,3,95,https://www.idealista.com/en/inmueble/91139487/,2020-10-01,sale
"Flat / Apartment in Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,137900,2,60,https://www.idealista.com/en/inmueble/91124270/,2020-10-01,sale
"Flat / Apartment in Rafal Nou - Estadi Balear - Son Malferit, Palma de Mallorca",Mallorca,Palma de Mallorca,145000,3,89,https://www.idealista.com/en/inmueble/91098600/,2020-10-01,sale
"Flat / Apartment in Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,155000,2,84,https://www.idealista.com/en/inmueble/91026602/,2020-10-01,sale
"Flat / Apartment in calle del Vidriell, 27, Ciutat d'Alcúdia, Alcúdia",Mallorca,Alcúdia,164000,2,78,https://www.idealista.com/en/inmueble/90894800/,2020-10-01,sale
Penthouse in Colonia de Sant Jordi,Mallorca,Colonia de Sant Jordi,199900,2,99,https://www.idealista.com/en/inmueble/90793616/,2020-10-01,sale
Penthouse in Sant Joan,Mallorca,Sant Joan,199000,3,127,https://www.idealista.com/en/inmueble/90777131/,2020-10-01,sale
"Flat / Apartment in Cristo Rey - Parque Europa, Inca",Mallorca,Inca,124000,3,102,https://www.idealista.com/en/inmueble/90718514/,2020-10-01,sale
"Flat / Apartment in El Vivero, Palma de Mallorca",Mallorca,Palma de Mallorca,137000,3,68,https://www.idealista.com/en/inmueble/90693790/,2020-10-01,sale
"Flat / Apartment in Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,190000,3,93,https://www.idealista.com/en/inmueble/90678591/,2020-10-01,sale
Flat / Apartment in Cala d'Or,Mallorca,Cala d'Or,199500,2,78,https://www.idealista.com/en/inmueble/90638232/,2020-10-01,sale
"Flat / Apartment in Son Roca - Son Ximelis - Son Anglada, Palma de Mallorca",Mallorca,Palma de Mallorca,114000,3,83,https://www.idealista.com/en/inmueble/90281961/,2020-10-01,sale
"Flat / Apartment in Gran Via de Colom, Inca",Mallorca,Inca,131500,3,85,https://www.idealista.com/en/inmueble/90137925/,2020-10-01,sale
"Flat / Apartment in Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcúdia,162000,2,68,https://www.idealista.com/en/inmueble/88885202/,2020-10-01,sale
"Flat / Apartment in Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,156000,3,80,https://www.idealista.com/en/inmueble/89759967/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,170000,3,171,https://www.idealista.com/en/inmueble/88978060/,2020-10-01,sale
"Flat / Apartment in Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,196290,3,100,https://www.idealista.com/en/inmueble/88956672/,2020-10-01,sale
"Flat / Apartment in Porto Cristo, Manacor",Mallorca,Manacor,165000,3,79,https://www.idealista.com/en/inmueble/88921953/,2020-10-01,sale
"Flat / Apartment in Gran Via de Colom, Inca",Mallorca,Inca,179900,3,90,https://www.idealista.com/en/inmueble/86358309/,2020-10-01,sale
"Flat / Apartment in Sindicat, Palma de Mallorca",Mallorca,Palma de Mallorca,199500,2,60,https://www.idealista.com/en/inmueble/85647789/,2020-10-01,sale
